store_id,item_id,date,quantity,revenue,price_base,day_of_week,day_of_month,month,year,quarter,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_28,rolling_std_28,price_ratio_30d,dept_name,class_name,subclass_name,weight_netto,division,format,city,area
1,0262174beaaa,2023-07-18,9.0,479.1,53.23,1,18,7,2023,3,0,3.0,8.0,2.0,3.0,4.857143,2.9113898,5.464286,3.490539,0.9489990701366111,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-20,4.0,259.6,64.9,3,20,7,2023,3,0,9.0,6.0,7.0,15.0,5.0,3.1091263,5.678571,3.5177178,1.1551603421291838,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-21,5.0,323.42,64.68,4,21,7,2023,3,0,4.0,9.0,3.0,14.0,4.714286,3.0937724,5.285714,3.0167084,1.1410893733964453,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-22,1.0,64.9,64.9,5,22,7,2023,3,1,5.0,4.0,2.0,6.0,4.142857,2.4784787,4.964286,2.4867373,1.1384231979190533,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-24,1.0,64.9,64.9,0,24,7,2023,3,0,1.0,1.0,10.0,6.0,3.7142856,2.751623,4.785714,2.587107,1.1296777842162253,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-25,3.0,194.7,64.9,1,25,7,2023,3,0,1.0,3.0,7.0,4.0,3.7142856,2.751623,4.607143,2.6713748,1.1199307817203135,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-26,1.0,64.9,64.9,2,26,7,2023,3,0,3.0,3.0,8.0,4.0,3.7142856,2.751623,4.571429,2.6864347,1.111320209024091,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-28,2.0,129.8,64.9,4,28,7,2023,3,0,1.0,9.0,8.0,3.0,3.4285715,2.9358213,4.464286,2.7686357,1.1034473065372647,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-29,2.0,129.8,64.9,5,29,7,2023,3,1,2.0,4.0,6.0,3.0,2.4285715,1.6183472,4.428571,2.7945526,1.1034473065372647,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-30,2.0,129.8,64.9,6,30,7,2023,3,1,2.0,5.0,9.0,7.0,2.142857,1.4638501,4.392857,2.8197622,1.1014372823112735,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-07-31,1.0,64.9,64.9,0,31,7,2023,3,0,2.0,1.0,4.0,5.0,1.7142857,0.75592893,4.214286,2.806832,1.1014372823112735,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-01,2.0,129.8,64.9,1,1,8,2023,3,0,1.0,1.0,1.0,2.0,1.7142857,0.75592893,4.071429,2.866519,1.1013500560545884,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-02,1.0,64.9,64.9,2,2,8,2023,3,0,2.0,3.0,3.0,6.0,1.8571428,0.69006556,4.071429,2.866519,1.098888508419986,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-03,7.0,364.3,52.04,3,3,8,2023,3,0,1.0,1.0,3.0,2.0,1.5714285,0.5345225,3.892857,2.8974996,0.878663058887703,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-04,7.0,373.56,53.37,4,4,8,2023,3,0,7.0,2.0,9.0,2.0,2.4285715,2.0701966,4.071429,2.9304097,0.9047345741794478,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-05,11.0,578.9,52.63,5,5,8,2023,3,1,7.0,2.0,4.0,7.0,3.142857,2.6726124,4.25,2.951773,0.8944796685037613,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-06,14.0,728.6,52.04,6,6,8,2023,3,1,11.0,2.0,5.0,3.0,4.428571,3.909695,4.392857,3.1779249,0.8880494044886993,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-07,11.0,563.9,51.26,0,7,8,2023,3,0,14.0,1.0,1.0,2.0,6.142857,5.1130085,4.785714,3.6449573,0.878667392166261,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-08,11.0,548.9,49.9,1,8,8,2023,3,0,11.0,2.0,1.0,10.0,7.571429,4.8255277,5.107143,3.7843664,0.8595987057900258,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-09,6.0,312.35,52.06,2,9,8,2023,3,0,11.0,1.0,3.0,7.0,8.857142,4.2594433,5.142857,3.83661,0.9009464783681986,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-10,9.0,441.82,49.09,3,10,8,2023,3,0,6.0,7.0,1.0,8.0,9.571428,2.9358213,5.107143,3.8233132,0.853407513590516,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-11,8.0,414.2,51.78,4,11,8,2023,3,0,9.0,7.0,2.0,8.0,9.857142,2.7342622,5.142857,3.8558688,0.8993381059119698,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-12,7.0,364.3,52.04,5,12,8,2023,3,1,8.0,11.0,2.0,6.0,10.0,2.5819888,5.142857,3.8558688,0.9051167796023827,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-13,6.0,314.4,52.4,6,13,8,2023,3,1,7.0,14.0,2.0,9.0,9.428572,2.7602623,5.178571,3.868712,0.9142190902787278,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-14,4.0,178.37,44.59,0,14,8,2023,3,0,6.0,11.0,1.0,4.0,8.285714,2.13809,5.071429,3.7998886,0.7776781658817699,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-15,8.0,399.2,49.9,1,15,8,2023,3,0,4.0,11.0,2.0,1.0,7.285714,2.2886887,5.071429,3.7998886,0.8729217741385755,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-16,7.0,349.3,49.9,2,16,8,2023,3,0,8.0,6.0,1.0,3.0,6.857143,1.6761634,5.321429,3.7520716,0.8737726543946646,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-17,2.0,129.8,64.9,3,17,8,2023,3,0,7.0,9.0,7.0,3.0,7.0,1.6329932,5.464286,3.736528,1.1389226493692373,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-18,2.0,117.54,58.77,4,18,8,2023,3,0,2.0,8.0,7.0,9.0,6.0,2.236068,5.428571,3.76562,1.0223771931080954,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-19,3.0,194.7,64.9,5,19,8,2023,3,1,2.0,7.0,11.0,4.0,5.142857,2.4784787,5.178571,3.7520716,1.126488192442369,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-20,6.0,389.4,64.9,6,20,8,2023,3,1,3.0,6.0,14.0,5.0,4.571429,2.4397502,5.142857,3.7684293,1.1232387953180267,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-21,1.0,64.9,64.9,0,21,8,2023,3,0,6.0,4.0,11.0,1.0,4.571429,2.4397502,5.178571,3.7717624,1.1157271512460127,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-22,1.0,64.9,64.9,1,22,8,2023,3,0,1.0,8.0,11.0,1.0,4.142857,2.7945526,5.178571,3.7717624,1.1157271512460123,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-24,3.0,188.21,62.74,3,24,8,2023,3,0,1.0,7.0,6.0,3.0,3.142857,2.4102952,5.178571,3.7717624,1.0784575890622785,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-25,2.0,129.8,64.9,4,25,8,2023,3,0,3.0,2.0,9.0,1.0,2.5714285,1.7182493,5.178571,3.7717624,1.1169689032300478,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-26,1.0,64.9,64.9,5,26,8,2023,3,1,2.0,2.0,8.0,2.0,2.5714285,1.7182493,5.214286,3.7352886,1.1169689032300478,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-27,5.0,324.5,64.9,6,27,8,2023,3,1,1.0,3.0,7.0,2.0,2.4285715,1.812654,5.178571,3.7717624,1.1169689032300478,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-29,1.0,64.9,64.9,1,29,8,2023,3,0,5.0,6.0,6.0,2.0,2.7142856,2.0586634,5.285714,3.7203856,1.1169689032300478,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-30,4.0,259.6,64.9,2,30,8,2023,3,0,1.0,1.0,4.0,1.0,2.0,1.5275252,5.25,3.757708,1.1169689032300478,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-08-31,5.0,264.5,52.9,3,31,8,2023,3,0,4.0,1.0,8.0,2.0,2.4285715,1.6183472,5.357143,3.6738746,0.9104415251289605,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-01,13.0,646.0,49.69,4,1,9,2023,3,0,5.0,3.0,7.0,1.0,3.0,1.7320508,5.464286,3.6156259,0.8611236383955427,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-02,8.0,414.2,51.78,5,2,9,2023,3,1,13.0,2.0,2.0,7.0,4.428571,4.1576095,5.892857,3.774567,0.9052973532320029,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-03,10.0,529.0,52.9,6,3,9,2023,3,1,8.0,1.0,2.0,7.0,5.285714,4.1918287,5.928571,3.7901292,0.932005144762363,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-04,1.0,64.9,64.9,0,4,9,2023,3,0,10.0,5.0,3.0,11.0,6.571429,4.0355563,6.035714,3.8632374,1.1515393218149041,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-05,4.0,213.7,53.43,1,5,9,2023,3,0,1.0,1.0,6.0,14.0,6.0,4.5460606,5.678571,3.849517,0.9408676232887891,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-06,9.0,449.1,49.9,2,6,9,2023,3,0,4.0,4.0,1.0,11.0,6.428571,4.1173267,5.321429,3.496597,0.8786756684846506,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-07,10.0,431.67,43.17,3,7,9,2023,3,0,9.0,5.0,1.0,11.0,7.142857,4.0590873,5.25,3.3952582,0.7613889554685347,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-08,7.0,364.3,52.04,4,8,9,2023,3,0,10.0,13.0,3.0,6.0,7.857143,4.0590873,5.214286,3.3372993,0.9226403423012216,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-09,5.0,264.5,52.9,5,9,9,2023,3,1,7.0,8.0,2.0,9.0,7.0,3.3665016,5.25,3.3513403,0.9374555306716014,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-10,9.0,479.1,53.23,6,10,9,2023,3,1,5.0,10.0,1.0,8.0,6.571429,3.4086723,5.107143,3.2698317,0.9416348547712949,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-11,19.0,916.25,48.22,0,11,9,2023,3,0,9.0,1.0,5.0,7.0,6.428571,3.258688,5.142857,3.3078392,0.8524202258471655,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-12,12.0,590.12,49.18,1,12,9,2023,3,0,19.0,4.0,1.0,6.0,9.0,4.932883,5.571429,4.2113476,0.8698367738382526,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-13,11.0,563.9,51.26,2,13,9,2023,3,0,12.0,9.0,4.0,4.0,10.142858,4.4880795,5.785714,4.3831086,0.9080171752115914,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-14,1.0,64.9,64.9,3,14,9,2023,3,0,11.0,10.0,5.0,8.0,10.428572,4.466809,6.035714,4.476127,1.1501652025935956,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-15,2.0,129.8,64.9,4,15,9,2023,3,0,1.0,7.0,13.0,7.0,9.142858,5.72796,5.785714,4.557104,1.1417343912975324,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-17,3.0,194.7,64.9,6,17,9,2023,3,1,2.0,5.0,8.0,2.0,8.428572,6.32079,5.607143,4.605466,1.128296464155319,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-18,5.0,324.5,64.9,0,18,9,2023,3,0,3.0,9.0,10.0,2.0,8.142858,6.5428987,5.642857,4.580266,1.1185731809124646,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-20,5.0,324.5,64.9,2,20,9,2023,3,0,5.0,19.0,1.0,3.0,7.571429,6.629659,5.75,4.52667,1.1090160498602677,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-21,1.0,64.9,64.9,3,21,9,2023,3,0,5.0,12.0,4.0,6.0,5.571429,4.3149796,5.821429,4.4973536,1.1090160498602677,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-22,2.0,129.8,64.9,4,22,9,2023,3,0,1.0,11.0,9.0,1.0,4.0,3.5118845,5.642857,4.588345,1.10515721301261,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-23,2.0,129.8,64.9,5,23,9,2023,3,1,2.0,1.0,10.0,1.0,2.7142856,1.7043362,5.678571,4.554636,1.10515721301261,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-24,4.0,259.6,64.9,6,24,9,2023,3,1,2.0,2.0,7.0,3.0,2.857143,1.5735916,5.714286,4.520383,1.10515721301261,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-25,3.0,193.9,64.63,0,25,9,2023,3,0,4.0,3.0,5.0,2.0,3.142857,1.5735916,5.75,4.502057,1.1005594865486128,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-26,6.0,389.4,64.9,1,26,9,2023,3,0,3.0,5.0,9.0,1.0,3.142857,1.5735916,5.785714,4.475093,1.1053266126598895,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-27,1.0,64.9,64.9,2,27,9,2023,3,0,6.0,5.0,19.0,5.0,3.2857144,1.7994708,5.964286,4.3757086,1.1039728677830039,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-28,4.0,259.6,64.9,3,28,9,2023,3,0,1.0,1.0,12.0,1.0,2.7142856,1.7994708,5.821429,4.4725795,1.1039728677830039,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-29,6.0,387.78,64.63,4,29,9,2023,3,0,4.0,2.0,11.0,4.0,3.142857,1.6761634,5.928571,4.3879347,1.0993800684871422,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-09-30,2.0,129.35,64.68,5,30,9,2023,3,1,6.0,2.0,1.0,5.0,3.7142856,1.8898224,6.0,4.3716254,1.1003990506080916,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-10-01,2.0,129.8,64.9,6,1,10,2023,4,1,2.0,4.0,2.0,13.0,3.7142856,1.8898224,5.892857,4.433369,1.1042796764386813,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-10-02,1.0,64.9,64.9,0,2,10,2023,4,0,2.0,3.0,3.0,8.0,3.4285715,1.9880596,5.5,4.264409,1.1042796764386813,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-10-04,2.0,129.8,64.9,2,4,10,2023,4,0,1.0,6.0,5.0,10.0,3.142857,2.1930625,5.25,4.317278,1.0968147137440347,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-10-05,1.0,64.9,64.9,3,5,10,2023,4,0,2.0,1.0,5.0,1.0,2.5714285,1.812654,4.964286,4.25556,1.0874966759298443,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-10-06,1.0,64.9,64.9,4,6,10,2023,4,0,1.0,4.0,1.0,4.0,2.5714285,1.812654,4.964286,4.25556,1.0795852862118103,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-10-08,4.0,259.6,64.9,6,8,10,2023,4,1,1.0,6.0,2.0,9.0,2.142857,1.7728105,4.857143,4.3180437,1.072449381298058,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
1,0262174beaaa,2023-10-09,2.0,129.8,64.9,0,9,10,2023,4,0,4.0,2.0,2.0,10.0,1.8571428,1.069045,4.678571,4.2431083,1.072449381298058,СОВРЕМЕННАЯ МОЛОЧНАЯ КАТЕГОРИЯ,ЙОГУРТЫ,ЙОГУРТЫ ПИТЬЕВЫЕ,0.26,Div1,Format-1,City1,1500
