date,item_id,normal_price,price,quantity,store_id
2024-04-24,383eda871fca,729.0,388.4,2.0,2
2024-04-25,0e39cf5d57c1,159.0,71.2,6.0,2
2024-04-25,d63b63612407,179.0,87.6,6.0,2
2024-04-25,bc2f82a22e11,199.0,94.7,3.0,2
2024-04-25,e7ff6ea67040,239.0,120.9,5.0,2
2024-04-25,9db850377ae0,232.0,152.4,2.0,2
2024-04-25,b4423c946041,240.0,157.7,4.0,2
2024-04-25,f66c0bb13790,240.0,157.7,1.0,2
2024-04-26,d63b63612407,179.0,87.6,9.0,2
2024-04-26,3a95d538a917,249.0,93.0,6.0,2
2024-04-26,383eda871fca,399.0,388.4,5.0,2
2024-04-27,e7ff6ea67040,239.0,120.9,13.0,2
2024-04-28,0e39cf5d57c1,159.0,73.2,2.0,2
2024-04-28,d63b63612407,179.0,88.7,10.0,2
2024-04-28,3a95d538a917,249.0,91.4,1.0,2
2024-04-28,d5edd8ff439a,155.0,102.5,2.0,2
2024-04-28,e7ff6ea67040,239.0,123.1,12.0,2
2024-04-28,291d60da77b1,569.0,345.6,3.0,2
2024-04-28,851410d2704b,629.0,347.6,2.0,2
2024-04-28,4849cb059ba3,699.0,360.2,1.0,2
2024-04-28,383eda871fca,729.0,389.7,3.0,2
2024-05-01,fdeaff382891,232.0,152.4,3.0,2
2024-05-01,f66c0bb13790,240.0,157.7,1.0,2
2024-05-01,85a419adb3a4,386.0,216.8,1.0,2
2024-05-01,7161b2b5b613,364.0,240.0,1.0,2
2024-05-01,f611e25fa53a,599.0,292.4,1.0,2
2024-05-01,17abde81f33d,489.0,311.9,1.0,2
2024-05-01,851410d2704b,629.0,347.6,2.0,2
2024-05-01,75a435426869,729.0,376.5,7.0,2
2024-05-01,a6b6bfbc73b9,749.0,437.1,6.0,2
2024-05-02,d5edd8ff439a,155.0,102.5,2.0,2
2024-05-02,a6b6bfbc73b9,749.0,437.1,2.0,2
2024-05-09,3a95d538a917,249.0,91.4,5.0,2
2024-05-09,e7ff6ea67040,239.0,126.5,2.0,2
2024-05-09,f66c0bb13790,240.0,134.1,1.0,2
2024-05-09,b4423c946041,240.0,157.7,1.0,2
2024-05-09,7161b2b5b613,364.0,204.0,2.0,2
2024-05-09,44c942fe217c,569.0,217.8,1.0,2
2024-05-09,17abde81f33d,489.0,311.9,1.0,2
2024-05-09,75a435426869,729.0,376.5,1.0,2
2024-05-14,0e39cf5d57c1,159.0,73.9,6.0,2
2024-05-14,f0c2857afa61,199.0,88.3,1.0,2
2024-05-14,e7ff6ea67040,239.0,126.5,2.0,2
2024-05-14,851410d2704b,629.0,352.3,1.0,2
2024-05-17,0e39cf5d57c1,159.0,74.2,5.0,2
2024-05-17,44c942fe217c,569.0,218.6,6.0,2
2024-05-17,17abde81f33d,489.0,311.9,1.0,2
2024-05-17,f049b16ba53a,769.0,353.5,2.0,2
2024-05-17,851410d2704b,629.0,354.3,3.0,2
2024-05-18,0e39cf5d57c1,159.0,74.2,7.0,2
2024-05-18,e7ff6ea67040,239.0,128.4,2.0,2
2024-05-18,383eda871fca,729.0,392.4,1.0,2
2024-05-19,0e39cf5d57c1,159.0,74.2,2.0,2
2024-05-19,3a95d538a917,249.0,91.4,1.0,2
2024-05-19,e7ff6ea67040,239.0,128.4,7.0,2
2024-05-19,44c942fe217c,569.0,218.6,6.0,2
2024-05-19,f611e25fa53a,599.0,294.9,1.0,2
2024-05-19,851410d2704b,629.0,354.3,2.0,2
2024-05-19,74d6ed799e21,579.0,359.5,1.0,2
2024-05-19,75a435426869,749.0,370.0,3.0,2
2024-05-20,17abde81f33d,489.0,311.9,2.0,2
2024-05-20,851410d2704b,629.0,354.3,4.0,2
2024-05-20,75a435426869,749.0,370.0,1.0,2
2024-05-21,8b49288f5fd4,119.0,73.7,4.0,2
2024-05-21,e99098466529,119.0,80.0,1.0,2
2024-05-21,3a95d538a917,249.0,91.4,3.0,2
2024-05-21,bc2f82a22e11,199.0,97.3,3.0,2
2024-05-21,d5edd8ff439a,155.0,102.5,1.0,2
2024-05-21,dd94e2bc5601,189.0,102.8,4.0,2
2024-05-21,fdeaff382891,232.0,152.4,1.0,2
2024-05-21,b4423c946041,240.0,157.7,1.0,2
2024-05-21,17abde81f33d,489.0,311.9,1.0,2
2024-05-21,f049b16ba53a,769.0,353.5,2.0,2
2024-05-21,75a435426869,749.0,370.0,1.0,2
2024-05-22,8b49288f5fd4,119.0,73.7,3.0,2
2024-05-22,bc2f82a22e11,199.0,97.3,4.0,2
2024-05-22,dd94e2bc5601,189.0,102.8,2.0,2
2024-05-22,e7ff6ea67040,239.0,128.4,2.0,2
2024-05-22,9db850377ae0,259.0,152.4,1.0,2
2024-05-22,b4423c946041,259.0,157.7,1.0,2
2024-05-22,7161b2b5b613,364.0,204.0,2.0,2
2024-05-22,44c942fe217c,569.0,218.6,1.0,2
2024-05-22,75a435426869,749.0,370.0,1.0,2
2024-05-23,e7ff6ea67040,239.0,128.4,1.0,2
2024-05-23,f66c0bb13790,240.0,134.1,4.0,2
2024-05-23,fdeaff382891,249.0,152.4,3.0,2
2024-05-23,b4423c946041,259.0,157.7,2.0,2
2024-05-23,7161b2b5b613,364.0,204.0,1.0,2
2024-05-26,9db850377ae0,259.0,129.5,2.0,2
2024-05-26,fdeaff382891,249.0,152.4,4.0,2
2024-05-26,b4423c946041,259.0,157.7,1.0,2
2024-05-26,7161b2b5b613,364.0,204.0,2.0,2
2024-05-26,85a419adb3a4,386.0,255.0,1.0,2
2024-05-26,75a435426869,749.0,370.0,1.0,2
2024-05-26,383eda871fca,759.0,392.4,3.0,2
2024-05-28,68e23e669702,729.0,393.2,1.0,2
2024-05-29,3a95d538a917,249.0,91.4,4.0,2
2024-05-29,dd94e2bc5601,199.0,105.9,1.0,2
2024-05-29,75a435426869,749.0,366.0,4.0,2
2024-05-29,383eda871fca,759.0,392.4,2.0,2
2024-05-31,e99098466529,119.0,80.0,2.0,2
2024-05-31,f0c2857afa61,199.0,88.3,8.0,2
2024-05-31,3a95d538a917,249.0,91.4,1.0,2
2024-05-31,dd94e2bc5601,199.0,105.9,1.0,2
2024-05-31,e7ff6ea67040,239.0,129.3,7.0,2
2024-05-31,44c942fe217c,569.0,223.6,1.0,2
2024-06-01,f0c2857afa61,199.0,88.3,5.0,2
2024-06-01,e7ff6ea67040,239.0,129.3,4.0,2
2024-06-01,fdeaff382891,249.0,152.4,2.0,2
2024-06-02,0e39cf5d57c1,159.0,75.0,2.0,2
2024-06-02,f0c2857afa61,199.0,89.3,6.0,2
2024-06-02,3a95d538a917,249.0,91.4,2.0,2
2024-06-02,dd94e2bc5601,199.0,105.9,4.0,2
2024-06-02,e7ff6ea67040,239.0,129.3,1.0,2
2024-06-02,fdeaff382891,249.0,152.4,1.0,2
2024-06-02,85a419adb3a4,386.0,255.0,2.0,2
2024-06-03,701044a0780f,149.0,76.5,2.0,2
2024-06-03,e99098466529,119.0,80.0,3.0,2
2024-06-03,263763ed2e81,109.0,81.3,2.0,2
2024-06-03,dd94e2bc5601,199.0,105.9,4.0,2
2024-06-03,9db850377ae0,259.0,129.5,2.0,2
2024-06-03,f66c0bb13790,240.0,157.7,4.0,2
2024-06-03,383eda871fca,759.0,392.8,1.0,2
2024-06-03,a6b6bfbc73b9,749.0,439.1,1.0,2
2024-06-04,701044a0780f,149.0,76.5,1.0,2
2024-06-04,e99098466529,119.0,80.0,1.0,2
2024-06-04,263763ed2e81,109.0,81.3,2.0,2
2024-06-04,d63b63612407,179.0,93.4,1.0,2
2024-06-04,bc2f82a22e11,199.0,97.9,1.0,2
2024-06-04,dd94e2bc5601,199.0,110.7,2.0,2
2024-06-04,e7ff6ea67040,239.0,129.3,5.0,2
2024-06-04,9db850377ae0,259.0,129.5,1.0,2
2024-06-04,fdeaff382891,249.0,152.4,6.0,2
2024-06-04,b4423c946041,259.0,157.7,8.0,2
2024-06-04,f66c0bb13790,240.0,157.7,4.0,2
2024-06-04,44c942fe217c,569.0,223.6,2.0,2
2024-06-04,85a419adb3a4,386.0,255.0,1.0,2
2024-06-04,851410d2704b,649.0,357.0,1.0,2
2024-06-04,a6b6bfbc73b9,749.0,439.1,1.0,2
2024-06-05,0e39cf5d57c1,159.0,75.0,1.0,2
2024-06-05,3a95d538a917,249.0,91.5,4.0,2
2024-06-05,e7ff6ea67040,239.0,129.3,1.0,2
2024-06-05,9db850377ae0,259.0,129.5,3.0,2
2024-06-05,fdeaff382891,249.0,152.4,2.0,2
2024-06-05,b4423c946041,259.0,157.7,3.0,2
2024-06-05,85a419adb3a4,386.0,255.0,3.0,2
2024-06-05,383eda871fca,759.0,392.8,3.0,2
2024-06-05,a6b6bfbc73b9,749.0,439.1,2.0,2
2024-06-06,f66c0bb13790,240.0,134.1,6.0,2
2024-06-06,fdeaff382891,249.0,152.4,5.0,2
2024-06-07,0e39cf5d57c1,159.0,74.4,3.0,2
2024-06-07,d63b63612407,179.0,93.9,1.0,2
2024-06-07,44c942fe217c,569.0,218.9,3.0,2
2024-06-07,75a435426869,749.0,363.9,3.0,2
2024-06-08,44c942fe217c,569.0,218.9,4.0,2
2024-06-11,f611e25fa53a,599.0,289.5,2.0,2
2024-06-11,a6b6bfbc73b9,799.0,439.3,2.0,2
2024-06-12,17abde81f33d,489.0,311.9,1.0,2
2024-06-15,0e39cf5d57c1,159.0,74.9,3.0,2
2024-06-15,dd94e2bc5601,199.0,103.7,1.0,2
2024-06-15,f611e25fa53a,599.0,294.2,1.0,2
2024-06-15,75a435426869,749.0,365.0,2.0,2
2024-06-16,0e39cf5d57c1,159.0,74.9,1.0,2
2024-06-16,e99098466529,119.0,80.0,1.0,2
2024-06-16,3a95d538a917,249.0,89.3,1.0,2
2024-06-16,dd94e2bc5601,199.0,103.7,4.0,2
2024-06-16,f66c0bb13790,219.0,134.1,2.0,2
2024-06-16,fdeaff382891,249.0,152.4,1.0,2
2024-06-16,9db850377ae0,259.0,152.4,1.0,2
2024-06-16,74d6ed799e21,579.0,359.5,1.0,2
2024-06-17,f66c0bb13790,219.0,134.1,2.0,2
2024-06-17,fdeaff382891,249.0,152.4,2.0,2
2024-06-17,9db850377ae0,259.0,152.4,1.0,2
2024-06-17,b4423c946041,259.0,157.7,1.0,2
2024-06-17,85a419adb3a4,386.0,255.0,1.0,2
2024-06-18,f66c0bb13790,219.0,134.1,3.0,2
2024-06-18,9db850377ae0,259.0,152.4,3.0,2
2024-06-18,b4423c946041,259.0,157.7,2.0,2
2024-06-18,85a419adb3a4,386.0,255.0,1.0,2
2024-06-19,bc2f82a22e11,199.0,98.3,4.0,2
2024-06-19,44c942fe217c,569.0,219.9,1.0,2
2024-06-19,851410d2704b,649.0,360.3,2.0,2
2024-06-19,75a435426869,749.0,365.0,2.0,2
2024-06-19,a6b6bfbc73b9,799.0,444.3,1.0,2
2024-06-22,a6b6bfbc73b9,799.0,445.3,2.0,2
2024-06-27,75a435426869,749.0,350.7,1.0,2
2024-06-28,383eda871fca,759.0,391.6,1.0,2
2024-07-01,bc2f82a22e11,199.0,97.2,2.0,2
2024-07-01,44c942fe217c,569.0,216.3,1.0,2
2024-07-01,851410d2704b,649.0,354.9,1.0,2
2024-07-03,701044a0780f,149.0,90.0,1.0,2
2024-07-05,3a95d538a917,249.0,87.4,1.0,2
2024-07-05,0e39cf5d57c1,199.0,91.6,2.0,2
2024-07-05,d5edd8ff439a,155.0,102.5,3.0,2
2024-07-05,dd94e2bc5601,199.0,106.4,1.0,2
2024-07-05,e7ff6ea67040,239.0,128.1,2.0,2
2024-07-05,75a435426869,749.0,350.7,2.0,2
2024-07-05,383eda871fca,759.0,391.6,1.0,2
2024-07-05,a6b6bfbc73b9,799.0,445.3,2.0,2
2024-07-07,3a95d538a917,249.0,87.4,1.0,2
2024-07-07,0e39cf5d57c1,199.0,91.6,1.0,2
2024-07-07,dd94e2bc5601,199.0,106.4,3.0,2
2024-07-07,e7ff6ea67040,239.0,128.1,2.0,2
2024-07-07,75a435426869,749.0,350.7,1.0,2
2024-07-08,17abde81f33d,489.0,311.9,1.0,2
2024-07-09,3a95d538a917,249.0,87.4,1.0,2
2024-07-09,f0c2857afa61,199.0,89.4,1.0,2
2024-07-09,0e39cf5d57c1,199.0,91.6,5.0,2
2024-07-09,d63b63612407,179.0,95.6,1.0,2
2024-07-09,d5edd8ff439a,155.0,102.5,2.0,2
2024-07-09,75a435426869,749.0,350.7,1.0,2
2024-07-09,851410d2704b,649.0,354.9,1.0,2
2024-07-10,17abde81f33d,489.0,311.9,1.0,2
2024-07-10,75a435426869,749.0,350.7,7.0,2
2024-07-10,851410d2704b,649.0,354.9,1.0,2
2024-07-11,bc2f82a22e11,199.0,97.2,2.0,2
2024-07-11,e7ff6ea67040,239.0,128.1,2.0,2
2024-07-11,b4423c946041,235.0,134.1,1.0,2
2024-07-11,f66c0bb13790,239.0,157.7,2.0,2
2024-07-11,74d6ed799e21,579.0,359.5,1.0,2
2024-07-13,75a435426869,749.0,350.7,1.0,2
2024-07-14,f0c2857afa61,199.0,89.4,1.0,2
2024-07-14,17abde81f33d,489.0,311.9,1.0,2
2024-07-14,851410d2704b,659.0,354.9,1.0,2
2024-07-14,a6b6bfbc73b9,799.0,445.3,1.0,2
2024-07-15,0e39cf5d57c1,199.0,91.6,2.0,2
2024-07-15,bc2f82a22e11,199.0,97.2,3.0,2
2024-07-15,dd94e2bc5601,199.0,106.4,3.0,2
2024-07-15,851410d2704b,659.0,354.9,2.0,2
2024-07-15,74d6ed799e21,579.0,359.5,1.0,2
2024-07-16,701044a0780f,149.0,90.0,2.0,2
2024-07-16,bc2f82a22e11,199.0,97.2,1.0,2
2024-07-16,f611e25fa53a,599.0,284.7,2.0,2
2024-07-16,a6b6bfbc73b9,799.0,445.3,2.0,2
2024-07-17,263763ed2e81,109.0,81.3,4.0,2
2024-07-17,3a95d538a917,249.0,87.4,3.0,2
2024-07-17,0e39cf5d57c1,199.0,91.6,4.0,2
2024-07-17,e7ff6ea67040,239.0,128.1,4.0,2
2024-07-17,f611e25fa53a,599.0,284.7,2.0,2
2024-07-17,851410d2704b,659.0,354.9,2.0,2
2024-07-18,3a95d538a917,249.0,87.4,2.0,2
2024-07-18,f0c2857afa61,199.0,89.4,2.0,2
2024-07-18,d63b63612407,179.0,96.2,1.0,2
2024-07-18,bc2f82a22e11,199.0,97.2,2.0,2
2024-07-18,f611e25fa53a,599.0,284.7,1.0,2
2024-07-18,75a435426869,749.0,350.7,1.0,2
2024-07-18,a6b6bfbc73b9,799.0,445.3,1.0,2
2024-07-19,0e39cf5d57c1,199.0,96.5,4.0,2
2024-07-19,bc2f82a22e11,199.0,97.2,3.0,2
2024-07-19,e7ff6ea67040,239.0,128.1,9.0,2
2024-07-19,f611e25fa53a,599.0,284.7,3.0,2
2024-07-19,75a435426869,749.0,350.7,1.0,2
2024-07-19,a6b6bfbc73b9,799.0,445.3,1.0,2
2024-07-20,d63b63612407,179.0,96.2,1.0,2
2024-07-20,9db850377ae0,259.0,129.5,1.0,2
2024-07-20,fdeaff382891,249.0,152.4,1.0,2
2024-07-20,44c942fe217c,569.0,216.8,2.0,2
2024-07-20,85a419adb3a4,386.0,255.0,1.0,2
2024-07-20,f611e25fa53a,599.0,284.7,1.0,2
2024-07-20,75a435426869,749.0,350.7,1.0,2
2024-07-20,383eda871fca,759.0,391.6,1.0,2
2024-07-20,a6b6bfbc73b9,799.0,445.3,2.0,2
2024-07-22,8b49288f5fd4,119.0,73.7,3.0,2
2024-07-22,bc2f82a22e11,199.0,97.2,1.0,2
2024-07-22,d5edd8ff439a,155.0,102.5,2.0,2
2024-07-22,44c942fe217c,569.0,216.8,1.0,2
2024-07-22,75a435426869,749.0,332.3,1.0,2
2024-07-22,74d6ed799e21,579.0,359.5,2.0,2
2024-07-22,a6b6bfbc73b9,799.0,445.3,2.0,2
2024-07-23,8b49288f5fd4,119.0,73.7,1.0,2
2024-07-26,3a95d538a917,249.0,86.4,1.0,2
2024-07-27,3a95d538a917,249.0,86.4,4.0,2
2024-07-27,f0c2857afa61,199.0,89.4,3.0,2
2024-07-27,d60184cf6ca5,199.0,92.8,3.0,2
2024-07-27,d63b63612407,179.0,94.3,4.0,2
2024-07-27,bc2f82a22e11,199.0,97.2,8.0,2
2024-07-27,59541dc4af68,199.0,103.3,2.0,2
2024-07-27,07605df7333f,199.0,103.3,2.0,2
2024-07-27,dd94e2bc5601,199.0,105.3,7.0,2
2024-07-27,9db850377ae0,259.0,129.5,1.0,2
2024-07-28,701044a0780f,149.0,90.0,3.0,2
2024-07-28,d60184cf6ca5,199.0,92.8,1.0,2
2024-07-28,d63b63612407,179.0,94.3,1.0,2
2024-07-28,59541dc4af68,199.0,103.3,7.0,2
2024-07-28,07605df7333f,199.0,103.3,5.0,2
2024-07-28,dd94e2bc5601,199.0,105.3,1.0,2
2024-07-28,9db850377ae0,259.0,129.5,3.0,2
2024-07-28,fdeaff382891,249.0,152.4,3.0,2
2024-07-28,f66c0bb13790,239.0,157.7,3.0,2
2024-07-28,85a419adb3a4,386.0,255.0,1.0,2
2024-07-28,75a435426869,749.0,332.3,1.0,2
2024-07-28,383eda871fca,759.0,382.4,2.0,2
2024-07-29,701044a0780f,149.0,90.0,2.0,2
2024-07-29,d60184cf6ca5,199.0,92.8,2.0,2
2024-07-29,d63b63612407,179.0,94.3,1.0,2
2024-07-29,59541dc4af68,199.0,103.3,1.0,2
2024-07-29,07605df7333f,199.0,103.3,2.0,2
2024-07-29,dd94e2bc5601,199.0,105.3,1.0,2
2024-07-29,fdeaff382891,249.0,152.4,3.0,2
2024-07-29,f66c0bb13790,239.0,157.7,1.0,2
2024-07-29,7161b2b5b613,364.0,240.0,1.0,2
2024-07-29,f611e25fa53a,599.0,284.7,1.0,2
2024-07-29,17abde81f33d,489.0,311.9,2.0,2
2024-07-29,75a435426869,749.0,332.3,2.0,2
2024-07-29,a6b6bfbc73b9,799.0,445.3,1.0,2
2024-07-30,e99098466529,119.0,80.0,6.0,2
2024-07-30,701044a0780f,149.0,90.0,1.0,2
2024-07-30,d60184cf6ca5,199.0,92.8,11.0,2
2024-07-30,d63b63612407,179.0,94.3,3.0,2
2024-07-30,dd94e2bc5601,199.0,105.3,3.0,2
2024-07-30,f66c0bb13790,239.0,157.7,2.0,2
2024-07-30,44c942fe217c,569.0,219.3,1.0,2
2024-07-30,7161b2b5b613,364.0,240.0,4.0,2
2024-07-30,85a419adb3a4,386.0,255.0,5.0,2
2024-07-30,f611e25fa53a,599.0,284.7,1.0,2
2024-07-30,75a435426869,749.0,332.3,1.0,2
2024-07-31,e99098466529,119.0,80.0,1.0,2
2024-07-31,3a95d538a917,249.0,86.4,1.0,2
2024-07-31,f0c2857afa61,199.0,89.4,2.0,2
2024-07-31,d60184cf6ca5,199.0,92.8,2.0,2
2024-07-31,d63b63612407,179.0,94.3,3.0,2
2024-07-31,bc2f82a22e11,199.0,97.2,4.0,2
2024-07-31,d5edd8ff439a,155.0,102.5,1.0,2
2024-07-31,f611e25fa53a,599.0,284.7,2.0,2
2024-07-31,383eda871fca,759.0,382.4,3.0,2
2024-07-31,a6b6bfbc73b9,799.0,445.3,2.0,2
2024-08-02,d60184cf6ca5,199.0,92.8,4.0,2
2024-08-02,d63b63612407,179.0,94.3,1.0,2
2024-08-02,07605df7333f,199.0,103.3,2.0,2
2024-08-03,59541dc4af68,199.0,103.3,3.0,2
2024-08-03,07605df7333f,199.0,103.3,4.0,2
2024-08-03,dd94e2bc5601,199.0,105.3,1.0,2
2024-08-04,bc2f82a22e11,199.0,97.2,1.0,2
2024-08-04,59541dc4af68,199.0,103.3,1.0,2
2024-08-04,07605df7333f,199.0,103.3,1.0,2
2024-08-05,59541dc4af68,199.0,103.3,7.0,2
2024-08-06,8b49288f5fd4,119.0,73.7,3.0,2
2024-08-06,3a95d538a917,249.0,86.4,4.0,2
2024-08-06,d60184cf6ca5,199.0,92.8,12.0,2
2024-08-06,d63b63612407,179.0,94.3,2.0,2
2024-08-06,d5edd8ff439a,155.0,102.5,1.0,2
2024-08-06,07605df7333f,199.0,103.3,2.0,2
2024-08-06,dd94e2bc5601,199.0,105.3,1.0,2
2024-08-06,f611e25fa53a,599.0,284.7,3.0,2
2024-08-06,17abde81f33d,489.0,311.9,1.0,2
2024-08-07,d60184cf6ca5,199.0,92.8,6.0,2
2024-08-07,59541dc4af68,199.0,103.3,3.0,2
2024-08-07,9db850377ae0,259.0,152.4,3.0,2
2024-08-07,b4423c946041,249.0,157.7,1.0,2
2024-08-07,f66c0bb13790,239.0,157.7,2.0,2
2024-08-08,dd94e2bc5601,199.0,105.3,5.0,2
2024-08-08,44c942fe217c,569.0,219.3,2.0,2
2024-08-08,383eda871fca,759.0,382.4,3.0,2
2024-08-08,a6b6bfbc73b9,799.0,445.3,1.0,2
2024-08-09,383eda871fca,759.0,382.4,1.0,2
2024-08-09,a6b6bfbc73b9,799.0,445.3,4.0,2
2024-08-10,d60184cf6ca5,199.0,91.9,3.0,2
2024-08-10,44c942fe217c,569.0,219.3,3.0,2
2024-08-10,f611e25fa53a,599.0,283.3,2.0,2
2024-08-10,383eda871fca,759.0,382.4,1.0,2
2024-08-10,a6b6bfbc73b9,799.0,446.5,2.0,2
2024-08-11,f611e25fa53a,599.0,283.3,2.0,2
2024-08-14,3a95d538a917,249.0,85.6,1.0,2
2024-08-14,f0c2857afa61,199.0,89.0,1.0,2
2024-08-14,d5edd8ff439a,155.0,102.5,2.0,2
2024-08-15,dd94e2bc5601,199.0,107.0,2.0,2
2024-08-15,383eda871fca,759.0,395.0,5.0,2
2024-08-16,3a95d538a917,249.0,85.6,5.0,2
2024-08-16,f0c2857afa61,199.0,89.0,2.0,2
2024-08-16,dd94e2bc5601,199.0,107.0,3.0,2
2024-08-16,9f40df6857e1,169.0,119.8,2.0,2
2024-08-16,c31a0fc22cbe,199.0,135.8,3.0,2
2024-08-16,17abde81f33d,489.0,311.9,1.0,2
2024-08-16,4cf0bb777594,559.0,340.2,1.0,2
2024-08-16,291d60da77b1,759.0,345.6,1.0,2
2024-08-16,f30791cd84ea,619.0,348.2,1.0,2
2024-08-16,4849cb059ba3,699.0,360.2,1.0,2
2024-08-16,383eda871fca,759.0,395.0,1.0,2
2024-08-16,a6b6bfbc73b9,799.0,446.5,1.0,2
2024-08-17,291d60da77b1,759.0,345.6,1.0,2
2024-08-17,4849cb059ba3,699.0,360.2,1.0,2
2024-08-17,383eda871fca,759.0,395.0,1.0,2
2024-08-18,3a95d538a917,249.0,85.6,6.0,2
2024-08-18,07605df7333f,199.0,93.9,1.0,2
2024-08-18,59541dc4af68,199.0,95.6,2.0,2
2024-08-18,bc2f82a22e11,199.0,97.2,2.0,2
2024-08-18,d5edd8ff439a,155.0,102.5,2.0,2
2024-08-18,dd94e2bc5601,199.0,107.0,6.0,2
2024-08-18,f611e25fa53a,599.0,283.3,4.0,2
2024-08-18,75a435426869,749.0,333.1,2.0,2
2024-08-18,13522ed2ae85,649.0,352.7,1.0,2
2024-08-18,a6b6bfbc73b9,799.0,446.5,1.0,2
2024-08-19,3a95d538a917,249.0,85.6,4.0,2
2024-08-19,f0c2857afa61,199.0,89.0,6.0,2
2024-08-19,d60184cf6ca5,199.0,91.9,2.0,2
2024-08-19,d63b63612407,179.0,92.6,2.0,2
2024-08-19,07605df7333f,199.0,93.9,1.0,2
2024-08-19,59541dc4af68,199.0,95.6,4.0,2
2024-08-19,d5edd8ff439a,155.0,102.5,3.0,2
2024-08-19,44c942fe217c,569.0,221.6,5.0,2
2024-08-19,f611e25fa53a,599.0,283.3,2.0,2
2024-08-19,75a435426869,749.0,333.1,1.0,2
2024-08-19,383eda871fca,759.0,395.0,3.0,2
2024-08-19,a6b6bfbc73b9,799.0,446.5,1.0,2
2024-08-20,3a95d538a917,249.0,85.6,6.0,2
2024-08-20,f0c2857afa61,199.0,89.0,3.0,2
2024-08-20,d60184cf6ca5,199.0,91.9,7.0,2
2024-08-20,d63b63612407,179.0,92.6,4.0,2
2024-08-20,07605df7333f,199.0,93.9,7.0,2
2024-08-20,bc2f82a22e11,199.0,97.2,9.0,2
2024-08-20,d5edd8ff439a,155.0,102.5,3.0,2
2024-08-20,f611e25fa53a,599.0,283.3,1.0,2
2024-08-20,75a435426869,749.0,333.1,2.0,2
2024-08-21,d60184cf6ca5,199.0,91.9,6.0,2
2024-08-21,f611e25fa53a,599.0,283.3,3.0,2
2024-08-21,75a435426869,749.0,333.1,2.0,2
2024-08-22,d60184cf6ca5,199.0,91.9,1.0,2
2024-08-22,dd94e2bc5601,199.0,107.0,10.0,2
2024-08-22,44c942fe217c,569.0,221.6,3.0,2
2024-08-22,f611e25fa53a,599.0,283.3,1.0,2
2024-08-22,75a435426869,749.0,333.1,1.0,2
2024-08-22,a6b6bfbc73b9,799.0,446.5,1.0,2
2024-08-23,d60184cf6ca5,199.0,91.9,1.0,2
2024-08-23,dd94e2bc5601,199.0,107.0,4.0,2
2024-08-23,f611e25fa53a,599.0,283.3,3.0,2
2024-08-23,75a435426869,749.0,333.1,1.0,2
2024-08-23,383eda871fca,759.0,395.0,2.0,2
2024-08-23,a6b6bfbc73b9,799.0,446.5,1.0,2
2024-08-24,d60184cf6ca5,199.0,91.9,5.0,2
2024-08-24,bc2f82a22e11,199.0,97.2,5.0,2
2024-08-24,dd94e2bc5601,199.0,107.0,4.0,2
2024-08-24,383eda871fca,759.0,395.0,1.0,2
2024-08-24,a6b6bfbc73b9,799.0,446.5,4.0,2
2024-08-25,d60184cf6ca5,199.0,91.9,1.0,2
2024-08-25,dd94e2bc5601,199.0,107.0,7.0,2
2024-08-25,383eda871fca,759.0,395.0,4.0,2
2024-08-26,f611e25fa53a,599.0,283.3,2.0,2
2024-08-26,383eda871fca,759.0,395.0,1.0,2
2024-08-27,383eda871fca,759.0,395.0,2.0,2
2024-08-27,a6b6bfbc73b9,799.0,446.5,3.0,2
2024-08-30,3a95d538a917,249.0,85.6,6.0,2
2024-08-30,d60184cf6ca5,199.0,91.9,4.0,2
2024-08-30,07605df7333f,199.0,93.9,2.0,2
2024-08-30,44c942fe217c,599.0,221.6,1.0,2
2024-08-31,3a95d538a917,249.0,85.6,2.0,2
2024-09-01,3a95d538a917,249.0,85.6,6.0,2
2024-09-01,d60184cf6ca5,199.0,91.9,4.0,2
2024-09-01,07605df7333f,199.0,93.9,2.0,2
2024-09-01,dd94e2bc5601,199.0,107.0,3.0,2
2024-09-01,44c942fe217c,599.0,221.6,2.0,2
2024-09-01,75a435426869,769.0,333.1,1.0,2
2024-09-01,383eda871fca,789.0,395.0,5.0,2
2024-09-03,3a95d538a917,249.0,85.6,2.0,2
2024-09-03,d60184cf6ca5,199.0,91.9,3.0,2
2024-09-03,f611e25fa53a,639.0,283.3,1.0,2
2024-09-05,3a95d538a917,249.0,85.6,1.0,2
2024-09-05,d63b63612407,189.0,92.6,8.0,2
2024-09-05,07605df7333f,199.0,93.9,7.0,2
2024-09-05,44c942fe217c,599.0,221.6,6.0,2
2024-09-05,a6b6bfbc73b9,849.0,446.5,4.0,2
2024-09-06,d63b63612407,189.0,92.6,1.0,2
2024-09-06,383eda871fca,789.0,370.8,4.0,2
2024-09-06,a6b6bfbc73b9,849.0,446.5,1.0,2
2024-09-07,f611e25fa53a,639.0,280.6,1.0,2
2024-09-07,75a435426869,769.0,322.5,1.0,2
2024-09-07,383eda871fca,789.0,370.8,1.0,2
2024-09-07,a6b6bfbc73b9,849.0,400.1,1.0,2
2024-09-08,3a95d538a917,249.0,81.8,9.0,2
2024-09-08,d63b63612407,189.0,91.1,6.0,2
2024-09-08,d60184cf6ca5,199.0,94.1,5.0,2
2024-09-08,07605df7333f,199.0,95.6,8.0,2
2024-09-08,bc2f82a22e11,199.0,97.2,7.0,2
