item_id,date,store_id
f32526f9e7f3,2023-11-27,3
df9e744b844c,2020-02-25,3
a3043ab00b65,2024-09-03,3
1b1f5000fa46,2020-02-25,3
9cf73302a293,2021-07-07,3
c2a015a98e19,2021-12-06,3
76fdd1ee5f47,2020-02-25,3
4acc64a506f2,2020-02-25,3
3341c89df1f5,2024-03-22,3
596325c02280,2024-04-15,3
d50be1362ae7,2024-04-15,3
3157cae346d5,2024-04-15,3
35a2416a190d,2024-07-31,3
0e10953962ff,2020-02-25,3
7a19d9487f00,2024-04-08,3
396b14ae7d81,2020-02-25,3
6988f68503c2,2022-01-12,3
0c6f8d9fd621,2020-02-25,3
745cb0b98f70,2021-12-16,3
69b7c6fe64ac,2024-07-03,3
f728323183f9,2024-07-17,3
63d4e6a0a81e,2023-09-13,3
5aeff8a62b19,2023-09-13,3
e62a5efcb6ec,2022-05-17,3
d148d26c4557,2020-02-25,3
dfe5781756b3,2020-02-25,3
c6fbf172a461,2024-08-16,3
38f1e8cf1b3d,2022-04-15,3
47ba99fafc78,2024-07-03,3
ad5239463b05,2021-08-20,3
8f234f75cfdf,2020-02-25,3
00aa2e81eb9a,2024-09-17,3
264117fee81f,2021-08-09,3
a1f11f1aeef7,2022-08-04,3
581d50bf0c38,2023-03-19,3
d0b14c096ebc,2024-01-16,3
373fc7de8b34,2022-03-11,3
a1d5b5dfa27a,2020-02-25,3
4df964f6c448,2020-07-28,3
578f1f93de89,2024-07-18,3
425640f28d66,2024-02-20,3
2e88a8c458b7,2020-02-25,3
c5ed325fd679,2020-06-17,3
06f449289b1c,2024-05-24,3
71e035d93ca3,2020-04-14,3
c3714f580072,2024-02-12,3
096de7df1355,2020-02-25,3
1bffd28a8295,2020-02-25,3
204d3b831f74,2020-02-25,3
2e2ce1e8958d,2022-06-06,3
54de207c4add,2024-02-12,3
d53bc41b69f6,2024-07-26,3
89cd6ac05140,2022-05-31,3
def52bfc9d74,2020-02-25,3
b2d081636e40,2020-02-25,3
afc93f51b195,2024-08-30,3
942f1f2b60ea,2020-02-25,3
6efa300401b1,2024-01-16,3
461a8e2b14f8,2024-01-25,3
ee6b635c0e62,2020-02-25,3
e4f6ba21da56,2020-03-04,3
d7111ffb5a24,2023-10-11,3
adc4f892a569,2023-09-13,3
fbc5940ed04d,2020-08-07,3
7e01f5ad8a16,2024-05-08,3
1b008dee97d2,2020-02-25,3
d1455400a8fc,2020-02-25,3
2f711bc12b15,2020-02-25,3
e2aded14b1d3,2020-02-25,3
ec0f7d3d9b53,2020-02-25,3
7c4fd59917e9,2020-02-25,3
94bfdce908b0,2020-02-25,3
f1eb9c33424e,2020-02-25,3
e9c03d5aeed9,2020-02-25,3
d9f5cbd8e676,2020-02-25,3
68be511fb53e,2023-10-20,3
9f716dce9a57,2023-09-29,3
73f2b2c540f4,2023-04-26,3
fddddb814792,2024-07-01,3
45ec31162fbd,2023-05-10,3
72d52ac7f38d,2020-02-25,3
a30df505e986,2020-02-25,3
a99bc1ab10f4,2020-02-25,3
2b1952980df8,2020-02-25,3
16024763e70f,2024-08-08,3
c017b9238f7a,2020-08-07,3
7e37003dfeb0,2021-02-01,3
db531041e83b,2024-02-12,3
e7fbdb42c076,2020-02-25,3
b5744fa160b8,2020-02-25,3
dad4df42a187,2023-09-13,3
25c90d03628c,2022-10-13,3
473039c62bd9,2022-08-16,3
ed63fc21ac73,2020-02-25,3
6987b3eee8e2,2020-02-25,3
10d9355ce0ba,2020-02-25,3
b22f3ff5da3d,2020-02-25,3
42078afc7b09,2022-07-07,3
f62029b9b1bf,2023-01-17,3
7e4ba29de3ff,2024-05-28,3
58d40693b577,2024-05-28,3
11b3d68030cf,2024-05-28,3
e0a7aafd3870,2021-06-21,3
03edeeba2ce2,2020-02-25,3
c4bf3dd42c4d,2021-07-07,3
eaeceaeaf311,2023-09-13,3
91a1f10125f3,2023-09-13,3
f42ab260c307,2020-02-25,3
3a659f0c0927,2020-02-25,3
fa25c9418cf7,2022-03-29,3
78e509903195,2020-02-25,3
19c110a2922d,2022-06-17,3
080e2b207f75,2020-02-25,3
716e6af4afd4,2020-02-25,3
0b448e895a11,2021-06-02,3
78f56d81c9b1,2020-02-25,3
661b4f56e625,2020-02-25,3
c3c2e523ec5f,2023-11-20,3
926dc68b1399,2020-02-25,3
f8063f7fa660,2024-08-07,3
4b6127d1c09a,2024-08-20,3
ebdb82ec39c5,2020-02-25,3
5353764779a6,2020-02-25,3
cc0627f3c208,2020-02-25,3
88011c2a271b,2020-04-16,3
f32fc9c894a5,2020-02-25,3
3fc7b7e05031,2023-09-13,3
741a8e38039d,2023-02-02,3
23667cd13e70,2024-09-22,3
b8d0603c3536,2020-02-25,3
33dd4df7022d,2023-12-13,3
903ef18436fc,2023-04-21,3
69ee50b02ee7,2020-02-25,3
9f5b3ed40ed2,2020-02-25,3
6fe7b80a53aa,2020-02-25,3
71ecf5eaeb3f,2023-01-17,3
55d5e8773e4e,2020-02-25,3
b738669cfb05,2020-02-25,3
bbb0ea2c28ff,2023-11-23,3
f9a3c3989726,2023-10-31,3
e99f16f558ed,2020-11-05,3
08494995236f,2024-05-23,3
147157870ab9,2022-11-07,3
e9be18f7b7d0,2023-09-13,3
a7d6ae497a10,2023-12-22,3
b35b0423820d,2024-05-28,3
83bcb3329f51,2020-10-30,3
c5aa40ed40d5,2020-02-25,3
bed13520c400,2020-02-25,3
31c92abeb90b,2023-09-28,3
10e88288f0dc,2020-02-25,3
1aee2b2e7dbe,2024-03-25,3
62ef5fa56872,2021-05-25,3
9bd782e524a8,2024-02-16,3
0a2ca8d4578d,2021-10-05,3
33cd18f854e9,2021-10-05,3
16b3978a5fd2,2022-06-23,3
98e06f94fa9f,2020-02-25,3
58447f11c3b0,2020-02-25,3
4e64b772fa65,2020-02-25,3
72d642d37186,2020-02-25,3
e032c37d1cd5,2020-02-25,3
657b6d8f6975,2023-06-27,3
cc6c7c390271,2020-02-25,3
172f3de6207e,2020-02-25,3
d1dceb12d604,2023-01-17,3
3884f735e9dc,2023-02-21,3
a8319ab88dc1,2021-05-25,3
794e5f508a66,2024-04-16,3
131bd068ae57,2020-02-25,3
1218d0240db0,2024-04-16,3
142e7bf5f2ad,2020-02-25,3
9b220decf7c0,2024-04-16,3
e8b9e6e20bbf,2024-06-14,3
b5b9f96e01f7,2022-10-25,3
4cfe07e02dad,2020-02-25,3
74dc29943be0,2023-02-28,3
240a5f101a22,2020-02-25,3
440764a69c8b,2020-02-25,3
cb45e6e0b813,2020-02-25,3
3e4a6b46578b,2024-03-19,3
2244b0620b52,2020-06-17,3
b8244dc81a82,2024-06-17,3
155591218bd8,2024-04-15,3
f4eda90fa45c,2023-12-11,3
16f527c0f565,2020-02-25,3
943df71d3b35,2024-03-25,3
4d4f3fd5de64,2023-02-13,3
44f0c7fd35db,2020-02-25,3
6a411465290a,2020-02-25,3
f2b350309bb3,2024-02-13,3
85021f55d0b4,2020-02-25,3
1e3b3eaea46c,2020-02-25,3
d76bab6e0f32,2023-09-13,3
345c66af008d,2023-09-13,3
f4f95bc9c218,2020-02-25,3
a8adcfa52913,2024-09-06,3
36ffef7fb11a,2023-09-13,3
311507cb98e7,2023-09-13,3
dae230c3da57,2024-07-31,3
ec15cfb368bf,2020-02-25,3
a216e8a683ba,2020-02-25,3
7fd9aeb9c93c,2022-10-10,3
7d92640c4d56,2023-11-05,3
2a9b9f576397,2024-01-16,3
f8f19cf3c52d,2024-08-09,3
0f088adedda3,2022-11-13,3
7e821b742685,2021-11-07,3
e7c965603507,2024-08-13,3
f4a582b39c10,2020-02-25,3
bb417b338b12,2024-04-15,3
254e1f551f91,2023-09-13,3
bbe95dfead8e,2020-02-25,3
0860b9a0eb0c,2023-09-13,3
eab7ac2e4b1b,2024-09-26,3
a10577439fbb,2024-08-12,3
1361d3af14b2,2024-07-15,3
043e20dde00c,2023-11-17,3
56f202bdd952,2023-12-27,3
b3a1c1d65867,2022-02-02,3
4459e45fc404,2024-04-21,3
c7275943bad7,2021-07-26,3
c0761495e2e0,2024-08-15,3
26cf5b4a9e8b,2020-02-25,3
18970ea350a5,2020-02-25,3
f7654335ce4e,2023-01-10,3
08e27fbc8e1a,2024-09-04,3
e3190831b690,2023-09-13,3
513e38044e0a,2020-02-25,3
87b794255afc,2023-02-09,3
c578da8e8841,2023-12-13,4
4dd2b686802c,2023-12-13,4
16ade2e3fca9,2023-12-13,4
f4eb16dab09e,2023-12-13,4
ab1384c2af6d,2023-12-13,4
d18a00e52f60,2023-12-13,4
4aa8dbe05246,2023-12-13,4
704ce9e6f97e,2023-12-13,4
d83dd928639b,2023-12-13,4
7ca30789880f,2023-12-13,4
a8070899755b,2023-12-13,4
55377e71fe72,2023-12-13,4
2716ebe9a4a0,2023-12-13,4
b7fe80355def,2023-12-13,4
438924059eea,2023-12-13,4
83804453f390,2023-12-13,4
cebdc93fe44e,2023-12-13,4
3375d54aa7f9,2023-12-13,4
10bac6caa2cc,2023-12-13,4
1b75f80dc620,2023-12-13,4
b68661a0801f,2023-12-13,4
d8abe7c9af3d,2023-12-13,4
398674134c6a,2024-02-29,4
9bb7bd3aa5f3,2023-12-13,4
7c9ba1d2bdd3,2023-12-13,4
2c7591ed7b3e,2023-12-13,4
d34d4d061cfd,2023-12-13,4
9437eafe7bae,2023-12-13,4
4e0fbcf99cf9,2023-12-13,4
2e008b673129,2023-12-13,4
cf6af68fd6c8,2023-12-13,4
90e4b1dc3b37,2023-12-13,4
077a9ac8c96e,2024-08-22,4
e5e81e9fdb39,2023-12-13,4
2f7e924953af,2023-12-13,4
b8f656e1c257,2023-12-13,4
e9bee8431255,2023-12-13,4
49db9c973903,2023-12-13,4
7731f5aafc1e,2023-12-13,4
a1890526203f,2023-12-13,4
38049b1df176,2024-05-22,4
dfff59dace03,2024-04-03,4
0e8b2658c62b,2024-04-03,4
1c6196cdf547,2024-07-16,4
dc7191c3296c,2023-12-13,4
9ec228d36440,2023-12-13,4
c2625a0c8a8b,2024-08-12,4
3b4418190c20,2023-12-13,4
d10f92211b7a,2023-12-13,4
2491db08674f,2023-12-13,4
fd0836293fa8,2023-12-13,4
0acbf086d61a,2024-05-04,4
9d6072422e8e,2024-04-20,4
78a8896d4474,2023-12-13,4
b42301424cda,2024-05-24,4
90f299fcafac,2023-12-13,4
c41176e28eec,2023-12-13,4
65f4d67ce285,2023-12-13,4
13c8e0c23737,2023-12-13,4
450b16072b58,2023-12-13,4
ef610fd0608b,2023-12-13,4
a32152514ed8,2023-12-13,4
96ac3a94faba,2023-12-13,4
2a6b394a8e8b,2023-12-13,4
f5217753fd4f,2023-12-13,4
056d36871f9b,2023-12-13,4
3c52b08aaa7e,2023-12-13,4
cccb1cf040ab,2023-12-13,4
fa84119d3a3a,2023-12-26,4
3c3455fb4cfa,2023-12-13,4
1b9c6c457039,2023-12-13,4
f68cb5ff0ca5,2023-12-13,4
3a4698a8b016,2023-12-13,4
e3f1ea117aa2,2023-12-13,4
c296048d49bd,2023-12-13,4
41919e40d738,2023-12-13,4
e08d0bf869d2,2024-08-16,4
06960fd339df,2023-12-13,4
956a0e490f75,2024-09-16,4
3099790ac0cd,2023-12-13,4
53980d452f12,2023-12-13,4
821c8a056370,2023-12-13,4
45c8f54d2563,2023-12-13,4
671c63c3a795,2023-12-13,4
8b688bdfd175,2023-12-13,4
4fb34eceec0b,2023-12-13,4
343514e6bbe7,2023-12-13,4
91d83ebc6238,2023-12-13,4
b55a901fb8ff,2023-12-13,4
eed1e659c9e7,2023-12-13,4
29bcb787d8b1,2023-12-13,4
39b46793f326,2023-12-13,4
97c0030ce843,2023-12-13,4
0a7a1298f428,2023-12-13,4
f277492f1706,2023-12-13,4
2bf8e88dbbd9,2023-12-13,4
40c0a6a21413,2023-12-13,4
2898e9cd3cd8,2023-12-13,4
46a2a3cc0ffc,2023-12-13,4
9f639a2ff0c3,2023-12-13,4
b5d22096cf60,2024-09-12,4
ae0ad3373eca,2023-12-13,4
4a02512090e8,2023-12-13,4
4eb71e27f4c5,2024-09-24,4
8b802d186548,2024-09-09,4
3fcc722fa5bf,2023-12-13,4
6677b2fd619b,2023-12-13,4
223099c9b17d,2024-09-18,4
ace84a131e74,2023-12-13,4
429dcc2a932c,2024-07-14,4
b6a16fd572b2,2023-12-13,4
beb96267ee32,2023-12-13,4
49ba8162fea0,2024-06-18,4
4512b18a0c10,2024-02-12,4
26dade6734b3,2023-12-13,4
2763f568893d,2023-12-13,4
5875ad765801,2024-04-10,4
8cf35712c585,2023-12-13,4
f530596ff8f4,2023-12-13,4
16e8bd0a831f,2023-12-13,4
bd2cf9cc0ab4,2023-12-13,4
46ce134124f2,2023-12-13,4
8e50b79d3001,2023-12-13,4
50baa065beef,2023-12-13,4
7644acd14b07,2023-12-13,4
3813a4020547,2023-12-13,4
cbb2dea99f07,2024-07-14,4
7828df81f2d0,2023-12-13,4
08cdce6118fe,2023-12-13,4
b16531eaa3dd,2023-12-13,4
f6c619cdccf3,2023-12-13,4
e884ebd4a244,2023-12-13,4
8a05cec5a9a8,2024-07-23,4
e61ce10aa786,2023-12-13,4
3a38cb1c2440,2023-12-13,4
2272be3a520d,2023-12-13,4
c5e18a86c28d,2023-12-13,4
f00ee6c59887,2024-08-12,4
b71b57191673,2023-12-13,4
494e0834cfa5,2023-12-13,4
e43c31d8d573,2023-12-13,4
a6d7eb9cad96,2023-12-13,4
6a79b34e5dd5,2023-12-13,4
f044b93e5e51,2023-12-13,4
ebab7ac1ba53,2023-12-13,4
f84421845506,2023-12-13,4
cc4ac7e3d2ce,2023-12-13,4
e6263d9b4d87,2024-04-22,4
02feb2cf88b5,2023-12-13,4
9d4100ba6f11,2023-12-13,4
0cf24b1c3693,2023-12-13,4
e7bdaa503519,2023-12-13,4
5d18b416ed99,2023-12-13,4
722bfad8c167,2023-12-13,4
4327e1f3ea94,2023-12-13,4
23c045747f51,2023-12-13,4
b332a25f1441,2023-12-13,4
dd4dd749000e,2023-12-13,4
49eced5b5421,2023-12-13,4
3f7d8b24f7c7,2023-12-13,4
44d1ba9c948a,2024-09-05,4
7d55f140e7c2,2023-12-13,4
1f778a64958e,2023-12-13,4
6a9c9962dc61,2023-12-13,4
1af06126db23,2023-12-13,4
747dcaef10cf,2023-12-13,4
0a54c7913940,2024-08-22,4
7586d4f4599e,2023-12-13,4
f9f864c3a5f4,2023-12-13,4
29f09dcf9e0d,2023-12-13,4
9992a8f55deb,2023-12-13,4
9b1a986f7ed6,2023-12-13,4
92c1209aeddf,2023-12-13,4
34acf9818b07,2023-12-13,4
a4f3f638e78e,2023-12-13,4
4b7ea164af56,2024-04-23,4
609c8dc307c6,2023-12-13,4
534aded07dc0,2023-12-13,4
78a86a59cf94,2023-12-13,4
980acefe68e0,2024-08-05,4
b81f66dca9a2,2023-12-13,4
0e218149c963,2024-06-21,4
5d880a340859,2023-12-13,4
a3bf691c5ea6,2023-12-13,4
b17b27349d7a,2024-08-05,4
b015752a9f2d,2023-12-13,4
b7d3681ed685,2023-12-13,4
d60ce4e4a4ad,2023-12-13,4
accdcf3b6ef1,2023-12-13,4
c86a7d1f0151,2023-12-13,4
898dfbab2301,2023-12-13,4
7378ee13e9c3,2023-12-13,4
b1a032b43c95,2023-12-13,4
9b6d3fd7b948,2023-12-13,4
529db911ee44,2023-12-13,4
2dac660f33bc,2023-12-13,4
2ae6f78cf3a1,2023-12-13,4
061444a395b3,2023-12-13,4
f02303ef78c5,2023-12-13,4
0022b986c8f0,2023-12-13,4
3e77e93a2843,2023-12-13,4
97944976859a,2023-12-13,4
d0b02043049d,2023-12-13,4
2e1ad8f25273,2023-12-13,4
e4a4205b00a0,2023-12-13,4
978be69b9541,2023-12-13,4
24b8cffc4a30,2023-12-13,4
903abbca42ad,2023-12-13,4
a076b9f6a545,2023-12-13,4
fd2978388bac,2023-12-13,4
a35839e7c6a1,2024-03-25,4
722f29e3c0c6,2023-12-13,4
ad808143d47a,2023-12-13,4
b833aacad920,2024-01-18,4
25297c1384f4,2023-12-13,4
25cd99c3e1e8,2024-09-23,4
3be13520e2cb,2023-12-13,4
7ed9907fb2a0,2023-12-13,4
3ef6820c514c,2024-08-08,4
f4cf20343889,2024-08-05,4
2b12f7ce5f10,2023-12-13,4
ed33a2b2f289,2023-12-13,4
b22bd41ce0bb,2023-12-13,4
08ae8e21a444,2024-03-31,4
85da2505e688,2024-03-01,4
194d8c55c48d,2023-12-13,4
da9629ef8221,2023-12-13,4
2a6ea1c17893,2023-12-13,4
f0a8030adabd,2023-12-13,4
095f56ad8ee7,2023-12-13,4
952b1c3c18b0,2023-12-13,4
796238fd9655,2023-12-13,4
14e190fb4e06,2023-12-13,4
e7e801740b7b,2023-12-13,4
8921d167f26a,2023-12-13,4
f69415548430,2024-05-20,4
e7db0660878b,2024-06-07,4
6c2ef73a37f4,2024-06-07,4
e4673c170d5a,2024-06-07,4
43c372ac543c,2024-06-07,4
ef26960709bf,2024-06-07,4
8a2740129d45,2023-12-13,4
227691cacdd5,2023-12-13,4
0577f5798413,2023-12-13,4
83ff6dd69836,2023-12-13,4
8c8cfa167c4f,2023-12-13,4
c3565699f958,2023-12-13,4
743f4940b27f,2023-12-13,4
6a53655fdfe9,2023-12-13,4
7e7bd3dab69d,2023-12-13,4
bc4e18198585,2023-12-13,4
2dd700cade13,2023-12-13,4
6df320c1c285,2023-12-13,4
cb76df89edbc,2023-12-13,4
2e36fbed6198,2023-12-13,4
e571cfe70872,2023-12-13,4
c33ff1915254,2023-12-13,4
9b3f8e975987,2023-12-13,4
3e3b191ba327,2023-12-13,4
6f4e81ab7362,2023-12-13,4
26a246eb1230,2024-05-16,4
56e8140a6950,2023-12-13,4
a00d82843647,2023-12-13,4
a4d5efbb25d6,2023-12-13,4
d46bc9bcfe46,2023-12-13,4
b0f46ada04c9,2024-04-20,4
56b9e804d6e1,2024-03-19,4
0490f9ff0852,2023-12-13,4
e4b96e7f7102,2024-08-19,4
9cc9ba2ec5a4,2024-08-19,4
4197d836c78b,2023-12-13,4
c1b874b62220,2023-12-13,4
9c39d288a83f,2023-12-13,4
be9d5b9d6986,2023-12-13,4
0bd1661c472e,2023-12-13,4
66dcdf3628de,2023-12-13,4
aa52de8d7028,2023-12-13,4
149200c088c5,2023-12-13,4
99db11cc23ba,2023-12-13,4
f716a234b3f7,2023-12-13,4
1d9b60ee79ed,2023-12-13,4
d6a153928c95,2023-12-13,4
83044e8f052f,2023-12-13,4
1c58497ff6f0,2023-12-13,4
88b01ef0b4c2,2023-12-13,4
0fb6f39fca72,2023-12-13,4
d18ef0f8f670,2023-12-13,4
4f2eb873f6f5,2023-12-13,4
be4764392e15,2024-06-23,4
c04f21b16c09,2023-12-13,4
bac4fa5eaae1,2024-06-07,4
d62802f81f16,2023-12-13,4
edc0da877c34,2023-12-13,4
e51add3c0b01,2023-12-13,4
ecb324e6330d,2023-12-13,4
a9654a33b57b,2023-12-13,4
2f82ff077140,2023-12-13,4
07843cca5f60,2023-12-13,4
69f3ad2c097c,2023-12-13,4
872d41f7cce5,2023-12-13,4
5fa47a5afd73,2023-12-13,4
6e861957c05b,2023-12-13,4
9ffec90ac0d0,2023-12-13,4
bfd65341b109,2023-12-13,4
a3bba58c50e1,2023-12-13,4
61a27226f770,2023-12-13,4
245207cf5402,2023-12-13,4
b32677852f43,2023-12-13,4
c7a1c6089ec1,2023-12-13,4
a0c644e856b4,2023-12-13,4
b6682caa38bb,2023-12-13,4
7ad00f55ac38,2023-12-13,4
2e5049f53201,2023-12-13,4
34d64a533147,2023-12-13,4
cde97a9ec3ef,2023-12-13,4
f1a35d7d01af,2023-12-13,4
9bdefee9e7b5,2023-12-13,4
4cdc4e6529f7,2023-12-13,4
c5f6b4ffc423,2023-12-13,4
20073daefd5b,2023-12-13,4
68f9a995a501,2023-12-13,4
c6d3d9cbf7a8,2023-12-13,4
d577e7a9112b,2023-12-13,4
4ce86d65904b,2023-12-13,4
865a5f2dbf2e,2023-12-13,4
89caab19e9d0,2023-12-13,4
65e0be00e686,2023-12-13,4
8218565b9755,2024-04-03,4
499034b7d529,2023-12-13,4
2a37346a2dc8,2023-12-13,4
e7bfae6a0bc8,2023-12-13,4
ff35e6a8c106,2023-12-13,4
6ff3a373d225,2023-12-13,4
ef719f105bd9,2023-12-13,4
9733b8e63ee7,2023-12-13,4
7d9708e79804,2023-12-13,4
def4adf624b0,2023-12-13,4
4683f1af5101,2023-12-13,4
abd36f8395bf,2023-12-13,4
6ed980098655,2023-12-13,4
e2d816701cab,2023-12-13,4
2abf73aba4e9,2023-12-13,4
075a73fd2d3e,2023-12-13,4
f3a55595e348,2023-12-13,4
cd42219b40fb,2023-12-13,4
097f699811d6,2023-12-13,4
9ed0266094a6,2023-12-13,4
fe52c9c506f6,2023-12-13,4
9fd2adcb728e,2023-12-13,4
2883f571c78b,2023-12-13,4
44de1a6977d2,2023-12-13,4
60af225f5d57,2023-12-13,4
3ddefa4753e9,2023-12-13,4
5fed99133189,2023-12-13,4
69b02ba33b95,2023-12-13,4
27df394a8c07,2023-12-13,4
c45ed34e69ee,2023-12-13,4
2209f99e9183,2023-12-13,4
3d424f6e46ff,2023-12-13,4
57e72b11d536,2023-12-13,4
a3966f2f04f4,2023-12-13,4
700a2fcdc825,2023-12-13,4
9dcc6be80f63,2023-12-13,4
a350451202c0,2023-12-13,4
4e7665adac00,2023-12-13,4
2ce5dcedbabe,2023-12-13,4
7e9e873d2c71,2024-01-23,4
3b3600490b1c,2023-12-13,4
6d3d64b8db45,2023-12-13,4
2b933a1839e0,2023-12-13,4
194df7df7a7f,2023-12-13,4
df0029febb8e,2023-12-13,4
0a144926d201,2023-12-13,4
8c9e120cb8de,2023-12-13,4
5199990bcbcb,2023-12-13,4
d1454ca690ec,2023-12-13,4
6a9aa52e1def,2023-12-13,4
0bb260e9197e,2023-12-13,4
9107f081778a,2023-12-13,4
a11bd80794ad,2024-03-30,4
383543c7c45b,2023-12-13,4
32cfcba43fc2,2023-12-13,4
db9a2b6d051c,2023-12-13,4
c650f36a638e,2023-12-13,4
42f4895e0cd8,2023-12-13,4
e6d31f2ef84b,2023-12-13,4
9437e1791ba2,2024-09-09,4
e18a9661ac30,2023-12-13,4
10e1b3e4bc17,2023-12-13,4
dfff63cadf80,2023-12-13,4
41a8849b1ea6,2023-12-13,4
93cdf8726603,2023-12-13,4
93df3cf13fc1,2023-12-13,4
a13d1d4f0210,2023-12-13,4
c55b66222c3c,2023-12-13,4
f916851d5bc3,2023-12-13,4
ca48bcb86b97,2023-12-13,4
4d47c1c24c0f,2023-12-13,4
c317dcd6988b,2023-12-13,4
7cbac7962028,2023-12-13,4
bf84c0bbd039,2023-12-13,4
8efc0f6d4a6d,2023-12-13,4
8c43ac113311,2023-12-13,4
347f43087e65,2023-12-13,4
839f99d38617,2023-12-13,4
e6d25fa33159,2023-12-13,4
e2b62fc88a2f,2023-12-13,4
8a9a5c5b4184,2023-12-13,4
00f7459b1046,2023-12-13,4
94c02b5dbcdb,2023-12-13,4
6356becf37e5,2023-12-13,4
107da9afcfe2,2023-12-13,4
326bc5487f5d,2023-12-13,4
4b87f18c8e82,2023-12-13,4
71a3b700acc6,2024-01-19,4
8aa3e2306365,2024-04-09,4
373f7c046444,2023-12-13,4
9c60d606d37d,2023-12-13,4
66a7b52ac5b9,2023-12-13,4
e45041fe8af6,2023-12-13,4
67cc05fc5520,2023-12-13,4
68213d05f23c,2023-12-13,4
cfd97a236398,2023-12-13,4
c7399db358e2,2023-12-13,4
ef0504d0c25f,2023-12-13,4
41919e1b1559,2023-12-13,4
1f7f4656862b,2024-09-04,4
162f9af9c6a9,2023-12-13,4
a2aceac5aec6,2023-12-13,4
2b2cfab50359,2023-12-13,4
65807e892fb4,2023-12-13,4
8ce09815874d,2024-09-05,4
c47bfcbc99d4,2023-12-13,4
b65dd6f71f6f,2023-12-13,4
d0883133d86e,2023-12-13,4
998f3bd5783c,2023-12-13,4
1e07b188c897,2023-12-13,4
9149713506a0,2023-12-13,4
3fd366691dbb,2023-12-13,4
46f90f138b28,2023-12-13,4
3920c3256b6e,2023-12-13,4
c883952c05df,2024-09-25,4
e43a4268b7b1,2023-12-13,4
313946afa4ee,2023-12-13,4
aac1a80501da,2023-12-13,4
9abf09d1daae,2024-04-11,4
a975b84dbab7,2023-12-13,4
5fb7f035a84d,2023-12-13,4
6f5e95b88884,2024-04-08,4
d1d02b512312,2023-12-13,4
f0793bc044d9,2023-12-13,4
2d6e6a3c90e2,2023-12-13,4
a371df58740b,2023-12-13,4
f98e1e58fd61,2024-08-08,4
b992535eb57d,2023-12-13,4
d408283735f3,2024-02-14,4
09c54c308a7a,2024-02-14,4
962dd5229d01,2024-02-12,4
82d0878547f2,2023-12-13,4
e6517d5b5092,2023-12-13,4
499716546aa9,2023-12-13,4
1792e7f62ac0,2023-12-13,4
f1073f13026b,2023-12-13,4
186ab5d958cf,2023-12-13,4
722d73182f0d,2023-12-13,4
be4cde58e6f5,2023-12-13,4
3b292ebdbc51,2023-12-13,4
d2a723103e16,2023-12-13,4
a24bf073a6a0,2024-09-03,4
75f23a9c4347,2023-12-13,4
e1bb3e1389e9,2023-12-13,4
501ac019db92,2023-12-13,4
79d880ca6357,2023-12-13,4
e9d84fb42795,2023-12-13,4
575ef5a350ad,2023-12-13,4
b5c492dae539,2023-12-13,4
119b9f0769c2,2023-12-13,4
fd89679cc62d,2023-12-13,4
c11271bff177,2023-12-13,4
7725bcefa0ef,2023-12-13,4
587f03c27163,2023-12-13,4
f4551dc39cf0,2023-12-13,4
73d1ee761200,2023-12-13,4
049a0a3bddef,2023-12-13,4
bbd2d0e48ee6,2023-12-13,4
bc3c2495c0fd,2024-03-09,4
92108b65802c,2024-04-03,4
56d589a8fcb7,2023-12-13,4
ff733b650f7f,2023-12-13,4
2a1822491646,2023-12-13,4
8ddf239d0d9b,2023-12-13,4
f948a65cd8a3,2023-12-13,4
5837dafd03fe,2023-12-13,4
2fdb2da52d77,2023-12-13,4
c27e96b9e52e,2023-12-13,4
ebf2a6dedec8,2023-12-13,4
6c3dfc30b5ec,2023-12-13,4
3a2893870772,2023-12-13,4
5274e8649a56,2023-12-13,4
42b27906da4f,2023-12-13,4
a2dd586c12db,2023-12-13,4
0fc8ac971529,2023-12-13,4
c5729c53650f,2023-12-13,4
bebc23d03e83,2023-12-13,4
204e79ba07d0,2023-12-13,4
7ed29c297733,2023-12-13,4
6f4c602cfd48,2023-12-13,4
848bfe373a13,2023-12-13,4
08a9aa9fcd25,2024-08-19,4
bf67136e4a24,2023-12-13,4
fa63009db3a5,2023-12-13,4
22f977a30165,2023-12-13,4
d281c3cccf6c,2023-12-13,4
91c0eb4d44e2,2023-12-13,4
a8871e93ded9,2023-12-13,4
9980f7c4b116,2023-12-13,4
396ab7fdef2b,2023-12-13,4
132663c72eaa,2023-12-13,4
1a20c025b36b,2023-12-13,4
4e2edcf23803,2023-12-13,4
09366a1235d4,2023-12-13,4
4108a53e1003,2023-12-13,4
88773b230ca7,2023-12-13,4
bca3b92e2222,2023-12-13,4
ea6656ae1dd7,2023-12-13,4
90e4c35e6830,2023-12-13,4
ee9b30590a29,2023-12-13,4
b8cf3d2a8f13,2023-12-13,4
9c52793539b6,2023-12-13,4
282452e5d276,2023-12-13,4
95833d99e8e4,2023-12-13,4
98f7d46da8f8,2023-12-13,4
3fc2c980552e,2023-12-13,4
4123aac1a567,2023-12-13,4
ff9c103fe6a7,2023-12-13,4
6599c7735da4,2023-12-13,4
54482b128129,2023-12-13,4
59eaf2ab9a94,2023-12-13,4
fd92366c38bf,2024-01-27,4
bcb7a03c6b5c,2023-12-13,4
8bef8658f820,2023-12-13,4
8ceaeb425c21,2023-12-13,4
9cbd3e75c39c,2023-12-13,4
